Fade,"McMann, Lisa",,,,Wake,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Fallout,"Hopkins, Ellen",,,,Crank,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
Flamer,"Curato, Mike",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Forever...,"Blume, Judy",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Gender Queer: A Memoir,"Kobabe, Maia",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
grl2grl,"Peters, Julie Anne",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
Impulse,"Hopkins, Ellen",,,,Impulse,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Lawn Boy,"Evison, Jonathan",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
My Friend Dahmer,"Backderf, Derf",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Neanderthal Opens the Door to the Universe,"Norton, Preston",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Out of Darkness,"Pérez, Ashley Hope",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
People Kill People,"Hopkins, Ellen",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
Push,Sapphire,,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Queer: The Ultimate LGBTQ Guide for Teens,"Belge, Kathy","Bieschke, Marke","Robinson, Christopher",,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Red Hood,"Arnold, Elana K.",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Shine,"Myracle, Lauren",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
The Art of Racing in the Rain,"Stein, Garth",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
The Carnival at Bray,"Foley, Jessie Ann",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
The Girl Who Fell from the Sky,"Durrow, Heidi W.",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
The Haters,"Andrews, Jesse",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
The Nowhere Girls,"Reed, Amy",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
This Book Is Gay,"Dawson, Juno",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
Tilt,"Hopkins, Ellen",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
ttfn,"Myracle, Lauren",,,,Internet Girls,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
ttyl,"Myracle, Lauren",,,,Internet Girls,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
Twisted,"Anderson, Laurie Halse",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
We Are the Ants,"Hutchinson, Shaun David",,,,,Utah,Alpine School District,November 2022,Banned in Libraries,Legislative Action
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Alpine School District,November 2022,Banned in Libraries and Classrooms,Legislative Action
A Court of Frost and Starlight,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
A Court of Thorns and Roses,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
A Court of Wings and Ruin,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Almost Perfect,"Katcher, Brian",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
"Angus, Thongs and Full-Frontal Snogging","Rennison, Louise",,,,Confessions of Georgia Nicolson,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Beautiful,"Reed, Amy",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Beyond Magenta: Transgender Teens Speak Out,"Kuklin, Susan",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Breathless,"Niven, Jennifer",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Crank,"Hopkins, Ellen",,,,Crank,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Deogratias: A Tale of Rwanda,"Stassen, Jean-Philippe",,,"Siegel, Alexis",,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Dreaming in Cuban,"García, Cristina",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Eleanor & Park,"Rowell, Rainbow",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Empire of Storms,"Maas, Sarah J.",,,,Throne of Glass,Utah,Granite School District,October 2022,Banned in Libraries,Formal Challenge
Flamer,"Curato, Mike",,,,,Utah,Granite School District,December 2022,Banned Pending Investigation,Formal Challenge
Forever...,"Blume, Judy",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Half of a Yellow Sun,"Adichie, Chimamanda Ngozi",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
"Heartstopper, Vol. 1","Oseman, Alice",,,,Heartstopper,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
"Heartstopper, Vol. 2","Oseman, Alice",,,,Heartstopper,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
"Heartstopper, Vol. 3","Oseman, Alice",,,,Heartstopper,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
"Heartstopper, Vol. 4","Oseman, Alice",,,,Heartstopper,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Heroine,"McGinnis, Mindy",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
House of Sky and Breath,"Maas, Sarah J.",,,,Crescent City,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
I Never,"Hopper, Laura",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Identical,"Hopkins, Ellen",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Impulse,"Hopkins, Ellen",,,,Impulse,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
"It's Perfectly Normal: Changing Bodies, Growing Up, Sex, and Sexual Health","Harris, Robie H.",,"Emberley, Michael",,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Jesus Land: A Memoir,"Scheeres, Julia",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Kingdom of Ash,"Maas, Sarah J.",,,,Throne of Glass,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Last Night at the Telegraph Club,"Lo, Malinda",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Laura Dean Keeps Breaking Up with Me,"Tamaki, Mariko",,"Valero-O'Connell, Rosemary",,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Lawn Boy,"Evison, Jonathan",,,,,Utah,Granite School District,December 2022,Banned Pending Investigation,Formal Challenge
Living Dead Girl,"Scott, Elizabeth",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Lucky,"Sebold, Alice",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Maybe Not,"Hoover, Colleen",,,,Maybe Someday,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Milk and Honey,"Kaur, Rupi",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Monday's Not Coming,"Jackson, Tiffany D.",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Normal People,"Rooney, Sally",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
People Kill People,"Hopkins, Ellen",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Perfect,"Hopkins, Ellen",,,,Impulse,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Push,Sapphire,,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
"Red, White, and Royal Blue","McQuiston, Casey",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Shine,"Myracle, Lauren",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Sold,"McCormick, Patricia",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
The Black Flamingo,"Atta, Dean",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
The Bluest Eye,"Morrison, Toni",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
The Carnival at Bray,"Foley, Jessie Ann",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
The Freedom Writers Diary,"Gruwell, Erin",The Freedom Writers,,,,Utah,Granite School District,October 2022,Banned in Libraries,Formal Challenge
The Handmaid's Tale,"Atwood, Margaret",,,,,Utah,Granite School District,October 2022,Banned in Libraries,Formal Challenge
The Handmaid's Tale: The Graphic Novel,"Atwood, Margaret",,"Nault, Renee",,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
The Handsome Girl & Her Beautiful Boy,"Gottfred, B. T.",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
The Haters,"Andrews, Jesse",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
The Invisible Life of Addie LaRue,"Schwab, V. E.",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
The Kite Runner,"Hosseini, Khaled",,,,,Utah,Granite School District,October 2022,Banned in Libraries,Formal Challenge
The Lovely Bones,"Sebold, Alice",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
The Nowhere Girls,"Reed, Amy",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
The Perks of Being a Wallflower,"Chbosky, Stephen",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
The Poet X,"Acevedo, Elizabeth",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
The Truth About Alice: A Novel,"Mathieu, Jennifer",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
ttyl,"Myracle, Lauren",,,,Internet Girls,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Ugly Love,"Hoover, Colleen",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Verity,"Hoover, Colleen",,,,,Utah,Granite School District,October 2022,Banned in Libraries and Classrooms,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
A Court of Frost and Starlight,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
A Court of Mist and Fury,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
A ​Court of Silver Flames,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
A Court of Thorns and Roses,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
A Court of Wings and Ruin,"Maas, Sarah J.",,,,A Court of Thorns and Roses,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
Acceptance,"VanderMeer, Jeff",,,,Southern Reach,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
Breathless,"Niven, Jennifer",,,,,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
Damsel,"Arnold, Elana K.",,,,,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
Dreaming in Cuban,"García, Cristina",,,,,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
Fallout,"Hopkins, Ellen",,,,Crank,Utah,Washington County School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
